Transaction_ID,Customer_ID,Category,Units_Sold,Unit_Price,Date,Revenue,Cost,Profit
2554,1250,Sports,4,1811,2025-06-22,7244,5181.258483850607,2062.7415161493927
2555,3430,Groceries,8,1498,2025-02-24,11984,7207.8406239159,4776.1593760841
2556,3054,Groceries,6,335,2025-06-29,2010,1316.9652009382162,693.0347990617838
2557,1458,Clothing,8,1790,2025-09-10,14320,10564.732987820422,3755.267012179578
2558,2107,Groceries,6,377,2025-09-06,2262,1817.4231547551965,444.5768452448035
2559,1207,Electronics,9,744,2025-05-15,6696,3508.0718425143295,3187.9281574856705
2560,1899,Electronics,3,1596,2025-11-09,4788,3339.6874352163304,1448.3125647836696
2561,4461,Electronics,3,930,2025-07-04,2790,1474.4623536027939,1315.5376463972061
2562,4385,Sports,2,485,2025-04-29,970,834.596178836653,135.40382116334695
2563,1021,Groceries,6,1040,2025-11-25,6240,4719.5933587767995,1520.4066412232005
2564,1409,Groceries,7,1564,2025-11-30,10948,7576.061815752935,3371.938184247065
2565,1894,Electronics,7,380,2025-02-20,2660,1374.5591038927846,1285.4408961072154
2566,1514,Clothing,5,1121,2025-10-30,5605,3986.6674055638996,1618.3325944361004
2567,4198,Clothing,6,824,2025-03-25,4944,3716.1395912613316,1227.8604087386684
2568,1808,Groceries,7,999,2025-05-31,6993,4674.08651700425,2318.91348299575
2569,4771,Groceries,2,1330,2025-07-05,2660,1638.564329732662,1021.4356702673381
2570,1873,Furniture,7,1160,2025-11-08,8120,7172.546221772801,947.4537782271991
2571,1013,Groceries,1,1105,2025-01-31,1105,643.8622043255764,461.1377956744236
2572,1970,Electronics,6,367,2025-11-20,2202,1955.5771931077873,246.42280689221275
2573,4025,Sports,8,1216,2025-07-09,9728,4913.676632860874,4814.323367139126
2574,4061,Groceries,1,1027,2025-04-25,1027,727.0040075678071,299.9959924321929
2575,4083,Groceries,1,1165,2025-03-01,1165,745.0837513014047,419.91624869859527
2576,3134,Electronics,6,238,2025-10-17,1428,872.8187012722951,555.1812987277049
2577,4595,Furniture,5,1151,2025-09-14,5755,3689.4279398535778,2065.5720601464222
2578,3956,Groceries,3,894,2025-10-24,2682,2001.5875652200398,680.4124347799602
2579,2560,Clothing,7,489,2025-08-11,3423,2275.1048453885473,1147.8951546114527
2580,2324,Clothing,7,83,2025-04-14,581,332.1385104806969,248.86148951930312
2581,2266,Clothing,7,1733,2025-10-18,12131,9103.375813625504,3027.6241863744963
2582,3169,Sports,6,167,2025-06-04,1002,881.3358347010931,120.66416529890694
2583,4218,Sports,4,73,2025-05-29,292,260.39496083180234,31.605039168197663
2584,4638,Groceries,9,1613,2025-07-19,14517,12028.67563684556,2488.324363154439
2585,1749,Groceries,9,828,2025-12-04,7452,4263.397027922638,3188.602972077362
2586,4427,Groceries,7,1828,2025-10-06,12796,7427.143289291477,5368.856710708523
2587,1684,Sports,7,1037,2025-02-10,7259,3661.1065278272513,3597.8934721727487
2588,2927,Groceries,8,1799,2025-09-12,14392,11808.189489052493,2583.8105109475073
2589,4804,Electronics,5,1487,2025-07-21,7435,4222.107191225079,3212.892808774921
2590,4702,Furniture,9,1623,2025-01-22,14607,12864.758742142381,1742.2412578576186
2591,3356,Clothing,6,1794,2025-02-09,10764,7326.352611582661,3437.6473884173392
2592,1694,Clothing,7,1287,2025-05-10,9009,4669.573784997398,4339.426215002602
2593,3335,Electronics,7,178,2025-10-25,1246,943.602982441877,302.397017558123
2594,1306,Groceries,9,1706,2025-06-21,15354,8355.183961004306,6998.816038995694
2595,4883,Sports,7,261,2025-08-19,1827,1393.5794254348236,433.42057456517637
2596,4665,Groceries,3,502,2025-08-25,1506,1163.9047838607235,342.09521613927654
2597,2989,Groceries,6,210,2025-03-24,1260,655.171799963379,604.828200036621
2598,3961,Clothing,6,1182,2025-01-10,7092,6036.278650348335,1055.7213496516652
2599,4794,Clothing,7,1650,2025-03-25,11550,7561.049600895669,3988.950399104331
2600,1661,Sports,6,1501,2025-02-14,9006,5663.547139910537,3342.452860089463
2601,1548,Clothing,4,1137,2025-05-05,4548,3467.5729910568944,1080.4270089431056
2602,4423,Groceries,6,1082,2025-05-26,6492,5676.017847406173,815.9821525938269
2603,1311,Electronics,3,81,2025-05-24,243,215.81687802665533,27.18312197334467
2604,3920,Sports,1,1895,2025-12-25,1895,1577.891327648256,317.10867235174396
2605,2082,Electronics,1,1198,2025-04-14,1198,967.6303192449541,230.36968075504592
2606,4714,Groceries,5,1355,2025-02-09,6775,4863.63435305102,1911.3656469489797
2607,3971,Sports,8,1903,2025-04-14,15224,10897.38646393978,4326.61353606022
2608,2737,Electronics,3,670,2025-12-01,2010,1495.95854778277,514.04145221723
2609,1754,Sports,2,1243,2025-12-26,2486,2220.7114457224766,265.2885542775234
2610,1034,Groceries,8,1249,2025-07-17,9992,5130.72629814532,4861.27370185468
2611,1444,Sports,9,951,2025-08-28,8559,5893.052302163264,2665.9476978367356
2612,3140,Groceries,9,294,2025-02-19,2646,1546.644602118428,1099.355397881572
2613,2982,Sports,2,1959,2025-06-06,3918,2910.0563483413084,1007.9436516586916
2614,2230,Sports,8,305,2025-05-15,2440,1789.9544915085312,650.0455084914688
2615,1352,Clothing,2,1871,2025-08-13,3742,3271.033277657875,470.9667223421252
2616,1902,Groceries,7,793,2025-09-18,5551,3547.2514998278457,2003.7485001721543
2617,2355,Furniture,8,1224,2025-09-07,9792,7941.410220105492,1850.589779894508
2618,4888,Sports,1,152,2025-06-17,152,120.07305396087617,31.926946039123834
2619,3909,Electronics,8,1034,2025-01-04,8272,5590.350732215963,2681.649267784037
2620,2748,Clothing,3,586,2025-01-07,1758,1249.6029501424143,508.39704985758567
2621,1158,Clothing,1,1214,2025-02-06,1214,831.127087855201,382.872912144799
2622,2977,Sports,7,1738,2025-04-23,12166,10634.037161415672,1531.962838584328
2623,1956,Furniture,3,1346,2025-03-16,4038,2200.196291731563,1837.8037082684368
2624,3071,Clothing,8,669,2025-07-06,5352,3942.6973641159275,1409.3026358840725
2625,1403,Groceries,9,76,2025-02-19,684,446.95834856790253,237.04165143209747
2626,3852,Sports,2,700,2025-11-21,1400,753.2246566758319,646.7753433241681
2627,1515,Sports,1,183,2025-06-06,183,109.37163128632844,73.62836871367156
2628,3779,Furniture,8,1664,2025-03-30,13312,9923.199316751716,3388.8006832482843
2629,2387,Groceries,6,342,2025-07-14,2052,1640.3636142011662,411.63638579883377
2630,4453,Groceries,1,1297,2025-01-30,1297,913.8428360825459,383.1571639174541
2631,3579,Furniture,3,1441,2025-03-08,4323,3039.5270078762173,1283.4729921237827
2632,1955,Electronics,9,777,2025-03-02,6993,5299.0829516451495,1693.9170483548505
2633,3199,Groceries,9,764,2025-10-27,6876,3846.9791606166364,3029.0208393833636
2634,4633,Electronics,6,155,2025-02-25,930,531.6466736042236,398.35332639577643
2635,2712,Electronics,3,526,2025-03-20,1578,1394.4804492660332,183.51955073396675
2636,3994,Sports,8,1017,2025-06-18,8136,7200.877219575808,935.1227804241917
2637,1607,Sports,6,937,2025-11-30,5622,4556.237466128237,1065.7625338717626
2638,4688,Clothing,1,1750,2025-10-23,1750,1428.3556662876606,321.6443337123394
2639,3467,Sports,6,1275,2025-11-02,7650,4110.014713259121,3539.985286740879
2640,2273,Groceries,5,1388,2025-05-18,6940,4498.953744054888,2441.0462559451116
2641,4188,Groceries,8,1083,2025-09-30,8664,5906.6308085261635,2757.3691914738365
2642,3913,Electronics,2,1330,2025-01-15,2660,1482.4644512322839,1177.5355487677161
2643,2535,Groceries,7,1822,2025-04-03,12754,6501.27460413917,6252.72539586083
2644,4811,Sports,6,1637,2025-06-30,9822,5780.929353826965,4041.070646173035
2645,3625,Sports,1,776,2025-02-20,776,688.0103712759327,87.9896287240673
2646,3382,Sports,8,195,2025-07-28,1560,1358.2800220827335,201.71997791726653
2647,2441,Furniture,6,1928,2025-05-01,11568,6862.253086702647,4705.746913297353
2648,3979,Groceries,3,1846,2025-03-07,5538,4851.108609978868,686.8913900211319
2649,2797,Clothing,5,1969,2025-01-26,9845,6263.061674822062,3581.938325177938
2650,1294,Groceries,7,1431,2025-10-21,10017,8041.796676079415,1975.2033239205848
2651,1754,Groceries,9,935,2025-12-14,8415,5478.47152461957,2936.52847538043
2652,2394,Furniture,4,784,2025-10-13,3136,1627.6028742664596,1508.3971257335404
2653,1185,Groceries,2,1446,2025-08-23,2892,2562.800182200971,329.199817799029
2654,2269,Electronics,3,539,2025-02-24,1617,983.9717523055193,633.0282476944807
2655,1636,Sports,7,1176,2025-05-17,8232,4291.671405814722,3940.3285941852782
2656,2291,Sports,8,773,2025-09-29,6184,5549.422169198956,634.577830801044
2657,4714,Furniture,5,1934,2025-01-24,9670,7312.373047698845,2357.626952301155
2658,4308,Sports,3,97,2025-08-02,291,197.37337647755976,93.62662352244024
2659,1529,Electronics,1,1874,2025-10-03,1874,1555.1808086872961,318.8191913127039
2660,4623,Furniture,1,1258,2025-03-03,1258,991.0920145781937,266.9079854218063
2661,3068,Clothing,2,152,2025-02-21,304,203.9530727102605,100.0469272897395
2662,3958,Sports,5,1297,2025-05-06,6485,3627.1072034123304,2857.8927965876696
2663,4808,Groceries,3,1866,2025-11-30,5598,4283.445020906995,1314.5549790930054
2664,3914,Electronics,7,1885,2025-02-21,13195,11284.703413192101,1910.296586807899
2665,1793,Electronics,2,1676,2025-10-26,3352,2367.778870414237,984.2211295857628
2666,4591,Sports,2,1450,2025-04-06,2900,2098.4108411211755,801.5891588788245
2667,3147,Clothing,3,1032,2025-05-18,3096,2594.968434411784,501.0315655882159
2668,3799,Groceries,1,160,2025-11-18,160,140.4841968685488,19.515803131451207
2669,1477,Clothing,2,371,2025-11-23,742,531.9398844889871,210.0601155110129
2670,2622,Clothing,5,1713,2025-04-11,8565,4438.165890451575,4126.834109548425
2671,4369,Sports,3,812,2025-01-15,2436,1366.4749474657583,1069.5250525342417
2672,1939,Groceries,6,1059,2025-11-27,6354,5590.501613806719,763.4983861932806
2673,1525,Sports,2,1781,2025-03-25,3562,2967.8200199702924,594.1799800297076
2674,3381,Sports,8,1226,2025-11-02,9808,7394.083038737849,2413.916961262151
2675,1001,Electronics,4,990,2025-02-10,3960,2722.7332737168367,1237.2667262831633
2676,1374,Sports,3,1864,2025-03-01,5592,3715.0023157159435,1876.9976842840565
2677,3340,Furniture,5,1429,2025-10-16,7145,3698.5783168950115,3446.4216831049885
2678,3884,Groceries,8,986,2025-11-04,7888,6685.804307872699,1202.1956921273013
2679,4052,Electronics,9,392,2025-06-15,3528,2291.3476582107664,1236.6523417892336
2680,1552,Groceries,1,681,2025-07-11,681,481.85511424407866,199.14488575592134
2681,3365,Electronics,4,1490,2025-12-18,5960,4262.734418391951,1697.2655816080487
2682,2525,Furniture,6,1962,2025-04-10,11772,9835.051304207234,1936.9486957927656
2683,2851,Sports,6,333,2025-11-11,1998,1156.48968154031,841.5103184596901
2684,1380,Electronics,9,825,2025-05-20,7425,5123.288192703215,2301.711807296785
2685,2646,Electronics,1,786,2025-02-27,786,693.5741839250874,92.42581607491263
2686,1013,Electronics,5,815,2025-08-05,4075,3194.654361702084,880.3456382979161
2687,1503,Furniture,1,1230,2025-01-09,1230,811.2336643477544,418.76633565224563
2688,3278,Groceries,6,929,2025-03-22,5574,4196.518573814642,1377.481426185358
2689,3008,Furniture,9,745,2025-07-25,6705,4929.602286451847,1775.3977135481528
2690,4155,Electronics,4,1472,2025-04-15,5888,4227.951166513717,1660.048833486283
2691,1129,Electronics,9,1600,2025-09-08,14400,10279.20573223841,4120.79426776159
2692,4814,Sports,3,854,2025-02-20,2562,2016.9635204567498,545.0364795432502
2693,1837,Furniture,7,964,2025-03-08,6748,5754.524877311857,993.4751226881426
2694,4216,Furniture,5,1436,2025-12-27,7180,4770.368739774675,2409.6312602253247
2695,3938,Clothing,1,492,2025-03-21,492,437.9135177802232,54.086482219776826
2696,4928,Groceries,7,1508,2025-01-18,10556,6979.421967680989,3576.578032319011
2697,3040,Clothing,8,1705,2025-08-19,13640,10512.755319328555,3127.244680671445
2698,1027,Clothing,6,1414,2025-06-27,8484,5159.111724185966,3324.8882758140344
2699,3113,Groceries,1,297,2025-05-22,297,237.30971660055152,59.690283399448475
2700,4234,Sports,9,980,2025-05-18,8820,5779.955035966187,3040.044964033813
2701,2252,Sports,7,1547,2025-09-16,10829,7069.666958100908,3759.3330418990918
2702,1260,Groceries,6,167,2025-04-23,1002,581.8194245556956,420.1805754443044
2703,3046,Groceries,4,141,2025-03-27,564,297.7523386399693,266.2476613600307
2704,2472,Furniture,3,1621,2025-08-19,4863,3110.5658022309744,1752.4341977690256
2705,2447,Furniture,4,1510,2025-11-28,6040,4469.193116698649,1570.8068833013513
2706,1459,Furniture,1,897,2025-04-11,897,464.9764518688889,432.0235481311111
2707,4747,Furniture,9,1597,2025-05-21,14373,8282.54467518873,6090.45532481127
2708,1300,Electronics,2,1613,2025-02-01,3226,1929.2200787637828,1296.7799212362172
2709,3966,Electronics,2,1874,2025-12-23,3748,2155.0928802104645,1592.9071197895355
2710,4374,Sports,3,1033,2025-05-18,3099,1677.2043372970425,1421.7956627029575
2711,3334,Electronics,1,1148,2025-06-30,1148,657.9174027465461,490.08259725345386
2712,4466,Electronics,3,128,2025-07-30,384,335.70031642157755,48.299683578422446
2713,4081,Furniture,4,1796,2025-01-30,7184,5842.663991223977,1341.336008776023
2714,4778,Furniture,9,744,2025-05-19,6696,5815.366498258996,880.6335017410038
2715,1629,Groceries,5,1152,2025-03-27,5760,4930.551758861653,829.4482411383469
2716,1269,Furniture,6,762,2025-06-07,4572,3018.1620777883954,1553.8379222116046
2717,3639,Groceries,1,254,2025-01-01,254,164.518363455248,89.481636544752
2718,2993,Groceries,3,867,2025-01-06,2601,2109.295962723301,491.7040372766992
2719,2628,Electronics,7,590,2025-03-19,4130,3553.685993542385,576.314006457615
2720,2801,Furniture,7,875,2025-07-03,6125,4903.1545910537125,1221.8454089462875
2721,3891,Electronics,1,1355,2025-07-14,1355,992.6404811719091,362.3595188280909
2722,1861,Furniture,9,72,2025-02-27,648,468.3973799341566,179.60262006584338
2723,4432,Electronics,1,1602,2025-07-26,1602,1098.0783688131014,503.9216311868986
2724,2280,Electronics,7,182,2025-04-05,1274,868.68923776612,405.31076223388004
2725,3180,Electronics,2,108,2025-09-13,216,112.87963019594699,103.12036980405301
2726,4347,Sports,9,1729,2025-05-27,15561,9121.352352118001,6439.647647881999
2727,2799,Electronics,9,1688,2025-11-14,15192,8469.722151714981,6722.277848285019
2728,2706,Clothing,9,1679,2025-11-23,15111,10392.273310025916,4718.726689974084
2729,4019,Clothing,4,1990,2025-08-07,7960,4900.022444066131,3059.9775559338686
2730,3560,Clothing,6,822,2025-06-20,4932,3212.346787134632,1719.653212865368
2731,3360,Groceries,2,1575,2025-01-05,3150,2799.068988213656,350.9310117863438
2732,1575,Electronics,3,491,2025-05-08,1473,1186.8742740239745,286.1257259760255
2733,3933,Clothing,6,331,2025-02-15,1986,1103.905507500378,882.094492499622
2734,3003,Groceries,1,1244,2025-10-18,1244,1024.5846266708961,219.4153733291039
2735,2307,Clothing,7,1953,2025-12-22,13671,9253.702993615583,4417.297006384417
2736,4192,Furniture,2,1199,2025-04-11,2398,2018.540511611347,379.45948838865297
2737,4178,Sports,8,1004,2025-05-04,8032,6456.834193583107,1575.1658064168932
2738,2956,Electronics,5,1159,2025-08-03,5795,4099.666194482667,1695.3338055173326
2739,3734,Sports,7,1771,2025-09-17,12397,9767.128159167569,2629.871840832431
2740,3020,Sports,8,670,2025-09-15,5360,4689.28436961025,670.71563038975
2741,4275,Furniture,3,1587,2025-04-11,4761,3405.7725225542335,1355.2274774457665
2742,3212,Furniture,6,605,2025-06-12,3630,2031.3927519430647,1598.6072480569353
2743,3352,Furniture,9,765,2025-02-15,6885,5007.539455825616,1877.4605441743843
2744,4568,Groceries,4,155,2025-01-04,620,321.6379897786212,298.3620102213788
2745,2655,Clothing,7,268,2025-09-08,1876,1278.5151253538397,597.4848746461603
2746,2579,Electronics,1,971,2025-02-17,971,572.1387346147138,398.8612653852862
2747,2847,Furniture,7,1694,2025-01-04,11858,8990.724884691555,2867.2751153084446
2748,3203,Electronics,9,605,2025-07-17,5445,3592.2059124434863,1852.7940875565137
2749,2390,Electronics,8,778,2025-02-20,6224,4393.327939364451,1830.6720606355493
2750,2742,Electronics,4,1988,2025-01-17,7952,6812.45705014751,1139.54294985249
2751,2925,Furniture,3,354,2025-09-17,1062,726.1622602370742,335.8377397629258
2752,1619,Furniture,7,140,2025-12-08,980,880.9544601972835,99.04553980271646
2753,2274,Clothing,1,545,2025-07-04,545,302.2604037028838,242.73959629711618
2754,1956,Furniture,8,1154,2025-05-15,9232,7781.923109798965,1450.076890201035
2755,2939,Furniture,1,746,2025-12-14,746,481.43517817966324,264.56482182033676
2756,4953,Electronics,7,183,2025-08-26,1281,1048.0248476283937,232.97515237160633
2757,3381,Clothing,6,456,2025-11-29,2736,1913.8435036774852,822.1564963225148
2758,4713,Sports,8,387,2025-06-10,3096,2195.82617638756,900.1738236124402
2759,1968,Furniture,6,1884,2025-11-29,11304,8061.819503282159,3242.1804967178414
2760,3558,Furniture,5,1071,2025-07-15,5355,3195.1294322275817,2159.8705677724183
2761,2316,Sports,9,1629,2025-05-08,14661,7643.4970112680485,7017.5029887319515
2762,2043,Electronics,4,1570,2025-10-08,6280,4781.147874512809,1498.8521254871912
2763,1281,Clothing,7,1139,2025-03-25,7973,4068.3763887741547,3904.6236112258453
2764,3844,Electronics,6,350,2025-12-24,2100,1660.2483630091529,439.75163699084715
2765,4072,Groceries,6,1604,2025-06-12,9624,6058.013610632821,3565.986389367179
2766,3166,Furniture,5,1316,2025-11-25,6580,4332.404293497072,2247.595706502928
2767,2058,Groceries,2,1321,2025-04-04,2642,2116.647249712586,525.352750287414
2768,1197,Furniture,4,565,2025-01-23,2260,1266.4125967099428,993.5874032900572
2769,3532,Groceries,1,146,2025-03-20,146,110.9325975189687,35.067402481031294
2770,4828,Sports,9,1427,2025-08-27,12843,9363.349123435322,3479.6508765646777
2771,2082,Furniture,9,1169,2025-04-27,10521,7015.453168495317,3505.546831504683
2772,3884,Furniture,8,1002,2025-10-05,8016,6013.933463568005,2002.0665364319948
2773,2184,Groceries,4,1795,2025-12-03,7180,4624.382111588045,2555.6178884119554
2774,2008,Clothing,5,285,2025-09-25,1425,863.228386129977,561.771613870023
2775,3738,Groceries,1,186,2025-08-31,186,99.64832464641708,86.35167535358292
2776,2229,Furniture,4,1430,2025-10-17,5720,4211.308851953413,1508.691148046587
2777,2035,Furniture,4,1121,2025-05-09,4484,3964.0828173126174,519.9171826873826
2778,1489,Clothing,5,1237,2025-09-06,6185,5085.7202253160585,1099.2797746839415
2779,1275,Electronics,2,549,2025-06-09,1098,590.3347810200049,507.6652189799951
2780,3740,Clothing,2,244,2025-11-28,488,286.83569947403936,201.16430052596064
2781,3289,Electronics,2,323,2025-08-29,646,490.800240476875,155.199759523125
2782,2239,Furniture,8,1881,2025-04-23,15048,7536.328764257057,7511.671235742943
2783,2274,Sports,2,551,2025-06-05,1102,799.2159190916957,302.7840809083043
2784,4882,Sports,6,1546,2025-10-30,9276,8251.86821849459,1024.13178150541
2785,1125,Groceries,2,1053,2025-01-17,2106,1349.6277616449306,756.3722383550694
2786,1216,Clothing,8,370,2025-01-04,2960,2537.9397177314186,422.06028226858143
2787,4377,Clothing,1,969,2025-02-10,969,526.2903300062259,442.7096699937741
2788,4868,Sports,2,230,2025-05-14,460,238.55191602283165,221.44808397716835
2789,2208,Electronics,5,1699,2025-06-01,8495,5427.752605822528,3067.2473941774724
2790,4110,Clothing,6,475,2025-02-23,2850,2084.82804789303,765.1719521069699
2791,2246,Electronics,9,870,2025-07-19,7830,6528.872277376254,1301.1277226237462
